index, x, y, z, r, theta, equdelta, wascorrected, original x, original y, original z
525, -0.08149221296637865, 0.04278150438684225, 2.890748453218541, 307.7785262047654, -1.3141275246120827, 42.400330494993675, True, 78.1326244274026, -297.6960097026225, 352.3062683587431
526, -0.03802969938434608, -0.005473909483299733, 2.9074386657764353, 301.4058833789679, -1.2987072857314388, 40.371605471120056, True, 81.00108607305889, -290.31763740847873, 327.26818191391646
527, 0.005432814197686042, -0.053729323353441605, 2.92412887833433, 340.2394203505733, -1.3888531830672037, 52.88266714619823, True, 61.563255491001996, -334.623413307921, 304.67250798206203
528, 0.04889532777971861, -0.10198473722358359, 2.940819090892225, 162.2803107146792, -0.4073343239694037, 8.526512829121202E-14, True, 149.00255621065915, -64.28948194177784, 330.51709473207205
529, 0.09235784136175118, -0.15024015109372535, 2.95750930345012, 322.2354059738886, 0.2983224515304509, 2.2737367544323206E-13, True, 308.0025562106587, 94.71051805822198, 347.6622174831965
530, 0.13582035494378375, -0.19849556496386733, 2.9741995160080146, 305.24274445708073, -0.32766679848422964, 8.526512829121202E-14, True, 289.00255621065907, -98.2377501136683, 356.01173734351954
531, 0.17928286852581632, -0.24675097883400932, 2.9908897285659095, 303.1624744063142, -0.35742783066552064, 4.263256414560601E-13, False, 284.0025562106588, -106.06617723841418, 375.35666093504574
532, 0.3227091633466823, -0.20784314110009938, 3.0337238122998746, 319.2854082797834, -0.33053079422693504, 2.3135271476348862E-11, False, 302.0025562106786, -103.62252642453703, 380.7323384436587
533, 0.25896414342621243, -0.20011648520570724, 3.0875479725430512, 311.5682820425778, -0.33739081427405737, 0, False, 294.0025562106591, -103.13724505028003, 387.4872705541778
534, 0.14741035856565632, -0.10778489849671635, 3.093497738645483, 296.43914620949874, -0.33456498234865134, 9.094947017729282E-13, False, 280.00255621065844, -97.33825517705581, 388.2339662000331
535, 0.14807436918982653, -0.09144664722596751, 3.1062944727433326, 286.256021654397, -0.3279212439412664, 0, True, 271.0025562106591, -92.1961195533258, 414.0752686020312
536, 0.14873837981399696, -0.07510839595521868, 3.1190912068411825, 270.2481118261489, -0.3143827698149456, 1.1368683772161603E-13, True, 257.0025562106592, -83.56870255535637, 376.00191963872487
537, 0.14940239043816717, -0.05877014468446973, 3.131887940939032, 257.6443837835624, -0.24416454739822965, 1.4210854715202004E-14, True, 250.00255621065912, -62.28443130789427, 383.02245618632486
538, 0.15006640106233737, -0.04243189341372089, 3.1446846750368818, 269.38690757982994, -0.3043977139286537, 1.2789769243681803E-13, True, 257.00255621065924, -80.74027543061014, 378.8313263748395
539, 0.15073041168650758, -0.02609364214297205, 3.157481409134731, 247.38255398366627, -0.9294509461192234, 1.4210854715202004E-14, True, 148.00255621065912, -198.2255568048486, 334.68978786021154
540, 0.1513944223106778, -0.009755390872222991, 3.170278143232581, 296.316904249255, 0.25139535734510005, 1.6484591469634324E-12, True, 287.00255621065673, 73.71051805821868, 356.4581046958402
541, 0.152058432934848, 0.006582860398525847, 3.1830748773304305, 280.1156746464824, -1.0141258787332812, 7.005951374594588E-12, True, 148.0025562106488, -237.82353655130038, 345.8890607360432
542, 0.15272244355901843, 0.022921111669274685, 3.19587161142828, 294.6604650824945, -1.0445608732655736, 4.981629331268778E-09, True, 148.0025562032301, -254.7940993036175, 370.43422076726876
543, 0.15338645418318864, 0.03925936294002352, 3.20866834552613, 295.8841939428125, -1.0469615903083942, 1.4370570511346159E-08, True, 148.00255623211987, -256.2083128509808, 354.76230486640554
544, 0.15405046480735884, 0.055597614210772583, 3.2214650796239788, 314.50933108141385, -0.3254223353055419, 8.975575838121586E-11, True, 298.0025562107332, -100.55145861272827, 413.5202076416713
545, 0.15471447543152905, 0.07193586548152142, 3.2342618137218286, 265.9320295526851, -0.3131090253854898, 6.394884621840902E-13, True, 253.0025562106582, -81.91184830586423, 397.27840499833826
546, 0.15537848605569926, 0.08827411675227026, 3.247058547819678, 293.5840767731386, -0.2938181486196979, 2.8421709430404007E-13, False, 281.0025562106589, -85.02454667807174, 407.5058477513958
